row_id;id_rota;id_date;id_shift;id_staff
6169;ro0617;5/11/2022;sh0011;18
6170;ro0617;5/11/2022;sh0011;19
6171;ro0618;5/11/2022;sh0012;1
6172;ro0618;5/11/2022;sh0012;3
6173;ro0618;5/11/2022;sh0012;5
6174;ro0618;5/11/2022;sh0012;7
6175;ro0618;5/11/2022;sh0012;9
6176;ro0618;5/11/2022;sh0012;11
6177;ro0618;5/11/2022;sh0012;13
6178;ro0618;5/11/2022;sh0012;15
6179;ro0618;5/11/2022;sh0012;17
6180;ro0618;5/11/2022;sh0012;19
6181;ro0619;6/11/2022;sh0013;2
6182;ro0619;6/11/2022;sh0013;4
6183;ro0619;6/11/2022;sh0013;6
6184;ro0619;6/11/2022;sh0013;8
6185;ro0619;6/11/2022;sh0013;10
6186;ro0619;6/11/2022;sh0013;12
6187;ro0619;6/11/2022;sh0013;14
6188;ro0619;6/11/2022;sh0013;16
6189;ro0619;6/11/2022;sh0013;18
6190;ro0619;6/11/2022;sh0013;19
6191;ro0620;6/11/2022;sh0014;1
6192;ro0620;6/11/2022;sh0014;3
6193;ro0620;6/11/2022;sh0014;5
6194;ro0620;6/11/2022;sh0014;7
6195;ro0620;6/11/2022;sh0014;9
6196;ro0620;6/11/2022;sh0014;11
6197;ro0620;6/11/2022;sh0014;13
6198;ro0620;6/11/2022;sh0014;15
6199;ro0620;6/11/2022;sh0014;17
6200;ro0620;6/11/2022;sh0014;19
6201;ro0621;7/11/2022;sh0001;2
6202;ro0621;7/11/2022;sh0001;4
6203;ro0621;7/11/2022;sh0001;6
6204;ro0621;7/11/2022;sh0001;8
6205;ro0621;7/11/2022;sh0001;10
6206;ro0621;7/11/2022;sh0001;12
6207;ro0621;7/11/2022;sh0001;14
6208;ro0621;7/11/2022;sh0001;16
6209;ro0621;7/11/2022;sh0001;18
6210;ro0621;7/11/2022;sh0001;19
6211;ro0622;7/11/2022;sh0002;1
6212;ro0622;7/11/2022;sh0002;3
6213;ro0622;7/11/2022;sh0002;5
6214;ro0622;7/11/2022;sh0002;7
6215;ro0622;7/11/2022;sh0002;9
6216;ro0622;7/11/2022;sh0002;11
6217;ro0622;7/11/2022;sh0002;13
6218;ro0622;7/11/2022;sh0002;15
6219;ro0622;7/11/2022;sh0002;17
6220;ro0622;7/11/2022;sh0002;19
6221;ro0623;8/11/2022;sh0003;2
6222;ro0623;8/11/2022;sh0003;4
6223;ro0623;8/11/2022;sh0003;6
6224;ro0623;8/11/2022;sh0003;8
6225;ro0623;8/11/2022;sh0003;10
6226;ro0623;8/11/2022;sh0003;12
6227;ro0623;8/11/2022;sh0003;14
6228;ro0623;8/11/2022;sh0003;16
6229;ro0623;8/11/2022;sh0003;18
6230;ro0623;8/11/2022;sh0003;19
6231;ro0624;8/11/2022;sh0004;1
6232;ro0624;8/11/2022;sh0004;3
6233;ro0624;8/11/2022;sh0004;5
6234;ro0624;8/11/2022;sh0004;7
6235;ro0624;8/11/2022;sh0004;9
6236;ro0624;8/11/2022;sh0004;11
6237;ro0624;8/11/2022;sh0004;13
6238;ro0624;8/11/2022;sh0004;15
6239;ro0624;8/11/2022;sh0004;17
6240;ro0624;8/11/2022;sh0004;19
6241;ro0625;9/11/2022;sh0005;2
6242;ro0625;9/11/2022;sh0005;4
6243;ro0625;9/11/2022;sh0005;6
6244;ro0625;9/11/2022;sh0005;8
6245;ro0625;9/11/2022;sh0005;10
6246;ro0625;9/11/2022;sh0005;12
6247;ro0625;9/11/2022;sh0005;14
6248;ro0625;9/11/2022;sh0005;16
6249;ro0625;9/11/2022;sh0005;18
6250;ro0625;9/11/2022;sh0005;19
6251;ro0626;9/11/2022;sh0006;1
6252;ro0626;9/11/2022;sh0006;3
6253;ro0626;9/11/2022;sh0006;5
6254;ro0626;9/11/2022;sh0006;7
6255;ro0626;9/11/2022;sh0006;9
6256;ro0626;9/11/2022;sh0006;11
6257;ro0626;9/11/2022;sh0006;13
6258;ro0626;9/11/2022;sh0006;15
6259;ro0626;9/11/2022;sh0006;17
6260;ro0626;9/11/2022;sh0006;19
6261;ro0627;10/11/2022;sh0007;2
6262;ro0627;10/11/2022;sh0007;4
6263;ro0627;10/11/2022;sh0007;6
6264;ro0627;10/11/2022;sh0007;8
6265;ro0627;10/11/2022;sh0007;10
6266;ro0627;10/11/2022;sh0007;12
6267;ro0627;10/11/2022;sh0007;14
6268;ro0627;10/11/2022;sh0007;16
6269;ro0627;10/11/2022;sh0007;18
6270;ro0627;10/11/2022;sh0007;19
6271;ro0628;10/11/2022;sh0008;1
6272;ro0628;10/11/2022;sh0008;3
6273;ro0628;10/11/2022;sh0008;5
6274;ro0628;10/11/2022;sh0008;7
6275;ro0628;10/11/2022;sh0008;9
6276;ro0628;10/11/2022;sh0008;11
6277;ro0628;10/11/2022;sh0008;13
6278;ro0628;10/11/2022;sh0008;15
6279;ro0628;10/11/2022;sh0008;17
6280;ro0628;10/11/2022;sh0008;19
6281;ro0629;11/11/2022;sh0009;2
6282;ro0629;11/11/2022;sh0009;4
6283;ro0629;11/11/2022;sh0009;6
6284;ro0629;11/11/2022;sh0009;8
6285;ro0629;11/11/2022;sh0009;10
6286;ro0629;11/11/2022;sh0009;12
6287;ro0629;11/11/2022;sh0009;14
6288;ro0629;11/11/2022;sh0009;16
6289;ro0629;11/11/2022;sh0009;18
6290;ro0629;11/11/2022;sh0009;19
6291;ro0630;11/11/2022;sh0010;1
6292;ro0630;11/11/2022;sh0010;3
6293;ro0630;11/11/2022;sh0010;5
6294;ro0630;11/11/2022;sh0010;7
6295;ro0630;11/11/2022;sh0010;9
6296;ro0630;11/11/2022;sh0010;11
6297;ro0630;11/11/2022;sh0010;13
6298;ro0630;11/11/2022;sh0010;15
6299;ro0630;11/11/2022;sh0010;17
6300;ro0630;11/11/2022;sh0010;19
6301;ro0631;12/11/2022;sh0011;2
6302;ro0631;12/11/2022;sh0011;4
6303;ro0631;12/11/2022;sh0011;6
6304;ro0631;12/11/2022;sh0011;8
6305;ro0631;12/11/2022;sh0011;10
6306;ro0631;12/11/2022;sh0011;12
6307;ro0631;12/11/2022;sh0011;14
6308;ro0631;12/11/2022;sh0011;16
6309;ro0631;12/11/2022;sh0011;18
6310;ro0631;12/11/2022;sh0011;19
6311;ro0632;12/11/2022;sh0012;1
6312;ro0632;12/11/2022;sh0012;3
6313;ro0632;12/11/2022;sh0012;5
6314;ro0632;12/11/2022;sh0012;7
6315;ro0632;12/11/2022;sh0012;9
6316;ro0632;12/11/2022;sh0012;11
6317;ro0632;12/11/2022;sh0012;13
6318;ro0632;12/11/2022;sh0012;15
6319;ro0632;12/11/2022;sh0012;17
6320;ro0632;12/11/2022;sh0012;19
6321;ro0633;13/11/2022;sh0013;2
6322;ro0633;13/11/2022;sh0013;4
6323;ro0633;13/11/2022;sh0013;6
6324;ro0633;13/11/2022;sh0013;8
6325;ro0633;13/11/2022;sh0013;10
6326;ro0633;13/11/2022;sh0013;12
6327;ro0633;13/11/2022;sh0013;14
6328;ro0633;13/11/2022;sh0013;16
6329;ro0633;13/11/2022;sh0013;18
6330;ro0633;13/11/2022;sh0013;19
6331;ro0634;13/11/2022;sh0014;1
6332;ro0634;13/11/2022;sh0014;3
6333;ro0634;13/11/2022;sh0014;5
6334;ro0634;13/11/2022;sh0014;7
6335;ro0634;13/11/2022;sh0014;9
6336;ro0634;13/11/2022;sh0014;11
6337;ro0634;13/11/2022;sh0014;13
6338;ro0634;13/11/2022;sh0014;15
6339;ro0634;13/11/2022;sh0014;17
6340;ro0634;13/11/2022;sh0014;19
6341;ro0635;14/11/2022;sh0001;2
6342;ro0635;14/11/2022;sh0001;4
6343;ro0635;14/11/2022;sh0001;6
6344;ro0635;14/11/2022;sh0001;8
6345;ro0635;14/11/2022;sh0001;10
6346;ro0635;14/11/2022;sh0001;12
6347;ro0635;14/11/2022;sh0001;14
6348;ro0635;14/11/2022;sh0001;16
6349;ro0635;14/11/2022;sh0001;18
6350;ro0635;14/11/2022;sh0001;19
6351;ro0636;14/11/2022;sh0002;1
6352;ro0636;14/11/2022;sh0002;3
6353;ro0636;14/11/2022;sh0002;5
6354;ro0636;14/11/2022;sh0002;7
6355;ro0636;14/11/2022;sh0002;9
6356;ro0636;14/11/2022;sh0002;11
6357;ro0636;14/11/2022;sh0002;13
6358;ro0636;14/11/2022;sh0002;15
6359;ro0636;14/11/2022;sh0002;17
6360;ro0636;14/11/2022;sh0002;19
6361;ro0637;15/11/2022;sh0003;2
6362;ro0637;15/11/2022;sh0003;4
6363;ro0637;15/11/2022;sh0003;6
6364;ro0637;15/11/2022;sh0003;8
6365;ro0637;15/11/2022;sh0003;10
6366;ro0637;15/11/2022;sh0003;12
6367;ro0637;15/11/2022;sh0003;14
6368;ro0637;15/11/2022;sh0003;16
6369;ro0637;15/11/2022;sh0003;18
6370;ro0637;15/11/2022;sh0003;19
6371;ro0638;15/11/2022;sh0004;1
6372;ro0638;15/11/2022;sh0004;3
6373;ro0638;15/11/2022;sh0004;5
6374;ro0638;15/11/2022;sh0004;7
6375;ro0638;15/11/2022;sh0004;9
6376;ro0638;15/11/2022;sh0004;11
6377;ro0638;15/11/2022;sh0004;13
6378;ro0638;15/11/2022;sh0004;15
6379;ro0638;15/11/2022;sh0004;17
6380;ro0638;15/11/2022;sh0004;19
6381;ro0639;16/11/2022;sh0005;2
6382;ro0639;16/11/2022;sh0005;4
6383;ro0639;16/11/2022;sh0005;6
6384;ro0639;16/11/2022;sh0005;8
6385;ro0639;16/11/2022;sh0005;10
6386;ro0639;16/11/2022;sh0005;12
6387;ro0639;16/11/2022;sh0005;14
6388;ro0639;16/11/2022;sh0005;16
6389;ro0639;16/11/2022;sh0005;18
6390;ro0639;16/11/2022;sh0005;19
6391;ro0640;16/11/2022;sh0006;1
6392;ro0640;16/11/2022;sh0006;3
6393;ro0640;16/11/2022;sh0006;5
6394;ro0640;16/11/2022;sh0006;7
6395;ro0640;16/11/2022;sh0006;9
6396;ro0640;16/11/2022;sh0006;11
6397;ro0640;16/11/2022;sh0006;13
6398;ro0640;16/11/2022;sh0006;15
6399;ro0640;16/11/2022;sh0006;17
6400;ro0640;16/11/2022;sh0006;19
6401;ro0641;17/11/2022;sh0007;2
6402;ro0641;17/11/2022;sh0007;4
6403;ro0641;17/11/2022;sh0007;6
6404;ro0641;17/11/2022;sh0007;8
6405;ro0641;17/11/2022;sh0007;10
6406;ro0641;17/11/2022;sh0007;12
6407;ro0641;17/11/2022;sh0007;14
6408;ro0641;17/11/2022;sh0007;16
6409;ro0641;17/11/2022;sh0007;18
6410;ro0641;17/11/2022;sh0007;19
6411;ro0642;17/11/2022;sh0008;1
6412;ro0642;17/11/2022;sh0008;3
6413;ro0642;17/11/2022;sh0008;5
6414;ro0642;17/11/2022;sh0008;7
6415;ro0642;17/11/2022;sh0008;9
6416;ro0642;17/11/2022;sh0008;11
6417;ro0642;17/11/2022;sh0008;13
6418;ro0642;17/11/2022;sh0008;15
6419;ro0642;17/11/2022;sh0008;17
6420;ro0642;17/11/2022;sh0008;19
6421;ro0643;18/11/2022;sh0009;2
6422;ro0643;18/11/2022;sh0009;4
6423;ro0643;18/11/2022;sh0009;6
6424;ro0643;18/11/2022;sh0009;8
6425;ro0643;18/11/2022;sh0009;10
6426;ro0643;18/11/2022;sh0009;12
6427;ro0643;18/11/2022;sh0009;14
6428;ro0643;18/11/2022;sh0009;16
6429;ro0643;18/11/2022;sh0009;18
6430;ro0643;18/11/2022;sh0009;19
6431;ro0644;18/11/2022;sh0010;1
6432;ro0644;18/11/2022;sh0010;3
6433;ro0644;18/11/2022;sh0010;5
6434;ro0644;18/11/2022;sh0010;7
6435;ro0644;18/11/2022;sh0010;9
6436;ro0644;18/11/2022;sh0010;11
6437;ro0644;18/11/2022;sh0010;13
6438;ro0644;18/11/2022;sh0010;15
6439;ro0644;18/11/2022;sh0010;17
6440;ro0644;18/11/2022;sh0010;19
6441;ro0645;19/11/2022;sh0011;2
6442;ro0645;19/11/2022;sh0011;4
6443;ro0645;19/11/2022;sh0011;6
6444;ro0645;19/11/2022;sh0011;8
6445;ro0645;19/11/2022;sh0011;10
6446;ro0645;19/11/2022;sh0011;12
6447;ro0645;19/11/2022;sh0011;14
6448;ro0645;19/11/2022;sh0011;16
6449;ro0645;19/11/2022;sh0011;18
6450;ro0645;19/11/2022;sh0011;19
6451;ro0646;19/11/2022;sh0012;1
6452;ro0646;19/11/2022;sh0012;3
6453;ro0646;19/11/2022;sh0012;5
6454;ro0646;19/11/2022;sh0012;7
6455;ro0646;19/11/2022;sh0012;9
6456;ro0646;19/11/2022;sh0012;11
6457;ro0646;19/11/2022;sh0012;13
6458;ro0646;19/11/2022;sh0012;15
6459;ro0646;19/11/2022;sh0012;17
6460;ro0646;19/11/2022;sh0012;19
6461;ro0647;20/11/2022;sh0013;2
6462;ro0647;20/11/2022;sh0013;4
6463;ro0647;20/11/2022;sh0013;6
6464;ro0647;20/11/2022;sh0013;8
6465;ro0647;20/11/2022;sh0013;10
6466;ro0647;20/11/2022;sh0013;12
6467;ro0647;20/11/2022;sh0013;14
6468;ro0647;20/11/2022;sh0013;16
6469;ro0647;20/11/2022;sh0013;18
6470;ro0647;20/11/2022;sh0013;19
6471;ro0648;20/11/2022;sh0014;1
6472;ro0648;20/11/2022;sh0014;3
6473;ro0648;20/11/2022;sh0014;5
6474;ro0648;20/11/2022;sh0014;7
6475;ro0648;20/11/2022;sh0014;9
6476;ro0648;20/11/2022;sh0014;11
6477;ro0648;20/11/2022;sh0014;13
6478;ro0648;20/11/2022;sh0014;15
6479;ro0648;20/11/2022;sh0014;17
6480;ro0648;20/11/2022;sh0014;19
6481;ro0649;21/11/2022;sh0001;2
6482;ro0649;21/11/2022;sh0001;4
6483;ro0649;21/11/2022;sh0001;6
6484;ro0649;21/11/2022;sh0001;8
6485;ro0649;21/11/2022;sh0001;10
6486;ro0649;21/11/2022;sh0001;12
6487;ro0649;21/11/2022;sh0001;14
6488;ro0649;21/11/2022;sh0001;16
6489;ro0649;21/11/2022;sh0001;18
6490;ro0649;21/11/2022;sh0001;19
6491;ro0650;21/11/2022;sh0002;1
6492;ro0650;21/11/2022;sh0002;3
6493;ro0650;21/11/2022;sh0002;5
6494;ro0650;21/11/2022;sh0002;7
6495;ro0650;21/11/2022;sh0002;9
6496;ro0650;21/11/2022;sh0002;11
6497;ro0650;21/11/2022;sh0002;13
6498;ro0650;21/11/2022;sh0002;15
6499;ro0650;21/11/2022;sh0002;17
6500;ro0650;21/11/2022;sh0002;19
6501;ro0651;22/11/2022;sh0003;2
6502;ro0651;22/11/2022;sh0003;4
6503;ro0651;22/11/2022;sh0003;6
6504;ro0651;22/11/2022;sh0003;8
6505;ro0651;22/11/2022;sh0003;10
6506;ro0651;22/11/2022;sh0003;12
6507;ro0651;22/11/2022;sh0003;14
6508;ro0651;22/11/2022;sh0003;16
6509;ro0651;22/11/2022;sh0003;18
6510;ro0651;22/11/2022;sh0003;19
6511;ro0652;22/11/2022;sh0004;1
6512;ro0652;22/11/2022;sh0004;3
6513;ro0652;22/11/2022;sh0004;5
6514;ro0652;22/11/2022;sh0004;7
6515;ro0652;22/11/2022;sh0004;9
6516;ro0652;22/11/2022;sh0004;11
6517;ro0652;22/11/2022;sh0004;13
6518;ro0652;22/11/2022;sh0004;15
6519;ro0652;22/11/2022;sh0004;17
6520;ro0652;22/11/2022;sh0004;19
6521;ro0653;23/11/2022;sh0005;2
6522;ro0653;23/11/2022;sh0005;4
6523;ro0653;23/11/2022;sh0005;6
6524;ro0653;23/11/2022;sh0005;8
6525;ro0653;23/11/2022;sh0005;10
6526;ro0653;23/11/2022;sh0005;12
6527;ro0653;23/11/2022;sh0005;14
6528;ro0653;23/11/2022;sh0005;16
6529;ro0653;23/11/2022;sh0005;18
6530;ro0653;23/11/2022;sh0005;19
6531;ro0654;23/11/2022;sh0006;1
6532;ro0654;23/11/2022;sh0006;3
6533;ro0654;23/11/2022;sh0006;5
6534;ro0654;23/11/2022;sh0006;7
6535;ro0654;23/11/2022;sh0006;9
6536;ro0654;23/11/2022;sh0006;11
6537;ro0654;23/11/2022;sh0006;13
6538;ro0654;23/11/2022;sh0006;15
6539;ro0654;23/11/2022;sh0006;17
6540;ro0654;23/11/2022;sh0006;19
6541;ro0655;24/11/2022;sh0007;2
6542;ro0655;24/11/2022;sh0007;4
6543;ro0655;24/11/2022;sh0007;6
6544;ro0655;24/11/2022;sh0007;8
6545;ro0655;24/11/2022;sh0007;10
6546;ro0655;24/11/2022;sh0007;12
6547;ro0655;24/11/2022;sh0007;14
6548;ro0655;24/11/2022;sh0007;16
6549;ro0655;24/11/2022;sh0007;18
6550;ro0655;24/11/2022;sh0007;19
6551;ro0656;24/11/2022;sh0008;1
6552;ro0656;24/11/2022;sh0008;3
6553;ro0656;24/11/2022;sh0008;5
6554;ro0656;24/11/2022;sh0008;7
6555;ro0656;24/11/2022;sh0008;9
6556;ro0656;24/11/2022;sh0008;11
6557;ro0656;24/11/2022;sh0008;13
6558;ro0656;24/11/2022;sh0008;15
6559;ro0656;24/11/2022;sh0008;17
6560;ro0656;24/11/2022;sh0008;19
6561;ro0657;25/11/2022;sh0009;2
6562;ro0657;25/11/2022;sh0009;4
6563;ro0657;25/11/2022;sh0009;6
6564;ro0657;25/11/2022;sh0009;8
6565;ro0657;25/11/2022;sh0009;10
6566;ro0657;25/11/2022;sh0009;12
6567;ro0657;25/11/2022;sh0009;14
6568;ro0657;25/11/2022;sh0009;16
6569;ro0657;25/11/2022;sh0009;18
6570;ro0657;25/11/2022;sh0009;19
6571;ro0658;25/11/2022;sh0010;1
6572;ro0658;25/11/2022;sh0010;3
6573;ro0658;25/11/2022;sh0010;5
6574;ro0658;25/11/2022;sh0010;7
6575;ro0658;25/11/2022;sh0010;9
6576;ro0658;25/11/2022;sh0010;11
6577;ro0658;25/11/2022;sh0010;13
6578;ro0658;25/11/2022;sh0010;15
6579;ro0658;25/11/2022;sh0010;17
6580;ro0658;25/11/2022;sh0010;19
6581;ro0659;26/11/2022;sh0011;2
6582;ro0659;26/11/2022;sh0011;4
6583;ro0659;26/11/2022;sh0011;6
6584;ro0659;26/11/2022;sh0011;8
6585;ro0659;26/11/2022;sh0011;10
6586;ro0659;26/11/2022;sh0011;12
6587;ro0659;26/11/2022;sh0011;14
6588;ro0659;26/11/2022;sh0011;16
6589;ro0659;26/11/2022;sh0011;18
6590;ro0659;26/11/2022;sh0011;19
6591;ro0660;26/11/2022;sh0012;1
6592;ro0660;26/11/2022;sh0012;3
6593;ro0660;26/11/2022;sh0012;5
6594;ro0660;26/11/2022;sh0012;7
6595;ro0660;26/11/2022;sh0012;9
6596;ro0660;26/11/2022;sh0012;11
6597;ro0660;26/11/2022;sh0012;13
6598;ro0660;26/11/2022;sh0012;15
6599;ro0660;26/11/2022;sh0012;17
6600;ro0660;26/11/2022;sh0012;19
6601;ro0661;27/11/2022;sh0013;2
6602;ro0661;27/11/2022;sh0013;4
6603;ro0661;27/11/2022;sh0013;6
6604;ro0661;27/11/2022;sh0013;8
6605;ro0661;27/11/2022;sh0013;10
6606;ro0661;27/11/2022;sh0013;12
6607;ro0661;27/11/2022;sh0013;14
6608;ro0661;27/11/2022;sh0013;16
6609;ro0661;27/11/2022;sh0013;18
6610;ro0661;27/11/2022;sh0013;19
6611;ro0662;27/11/2022;sh0014;1
6612;ro0662;27/11/2022;sh0014;3
6613;ro0662;27/11/2022;sh0014;5
6614;ro0662;27/11/2022;sh0014;7
6615;ro0662;27/11/2022;sh0014;9
6616;ro0662;27/11/2022;sh0014;11
6617;ro0662;27/11/2022;sh0014;13
6618;ro0662;27/11/2022;sh0014;15
6619;ro0662;27/11/2022;sh0014;17
6620;ro0662;27/11/2022;sh0014;19
6621;ro0663;28/11/2022;sh0001;2
6622;ro0663;28/11/2022;sh0001;4
6623;ro0663;28/11/2022;sh0001;6
6624;ro0663;28/11/2022;sh0001;8
6625;ro0663;28/11/2022;sh0001;10
6626;ro0663;28/11/2022;sh0001;12
6627;ro0663;28/11/2022;sh0001;14
6628;ro0663;28/11/2022;sh0001;16
6629;ro0663;28/11/2022;sh0001;18
6630;ro0663;28/11/2022;sh0001;19
6631;ro0664;28/11/2022;sh0002;1
6632;ro0664;28/11/2022;sh0002;3
6633;ro0664;28/11/2022;sh0002;5
6634;ro0664;28/11/2022;sh0002;7
6635;ro0664;28/11/2022;sh0002;9
6636;ro0664;28/11/2022;sh0002;11
6637;ro0664;28/11/2022;sh0002;13
6638;ro0664;28/11/2022;sh0002;15
6639;ro0664;28/11/2022;sh0002;17
6640;ro0664;28/11/2022;sh0002;19
6641;ro0665;29/11/2022;sh0003;2
6642;ro0665;29/11/2022;sh0003;4
6643;ro0665;29/11/2022;sh0003;6
6644;ro0665;29/11/2022;sh0003;8
6645;ro0665;29/11/2022;sh0003;10
6646;ro0665;29/11/2022;sh0003;12
6647;ro0665;29/11/2022;sh0003;14
6648;ro0665;29/11/2022;sh0003;16
6649;ro0665;29/11/2022;sh0003;18
6650;ro0665;29/11/2022;sh0003;19
6651;ro0666;29/11/2022;sh0004;1
6652;ro0666;29/11/2022;sh0004;3
6653;ro0666;29/11/2022;sh0004;5
6654;ro0666;29/11/2022;sh0004;7
6655;ro0666;29/11/2022;sh0004;9
6656;ro0666;29/11/2022;sh0004;11
6657;ro0666;29/11/2022;sh0004;13
6658;ro0666;29/11/2022;sh0004;15
6659;ro0666;29/11/2022;sh0004;17
6660;ro0666;29/11/2022;sh0004;19
6661;ro0667;30/11/2022;sh0005;2
6662;ro0667;30/11/2022;sh0005;4
6663;ro0667;30/11/2022;sh0005;6
6664;ro0667;30/11/2022;sh0005;8
6665;ro0667;30/11/2022;sh0005;10
6666;ro0667;30/11/2022;sh0005;12
6667;ro0667;30/11/2022;sh0005;14
6668;ro0667;30/11/2022;sh0005;16
6669;ro0667;30/11/2022;sh0005;18
6670;ro0667;30/11/2022;sh0005;19
6671;ro0668;30/11/2022;sh0006;1
6672;ro0668;30/11/2022;sh0006;3
6673;ro0668;30/11/2022;sh0006;5
6674;ro0668;30/11/2022;sh0006;7
6675;ro0668;30/11/2022;sh0006;9
6676;ro0668;30/11/2022;sh0006;11
6677;ro0668;30/11/2022;sh0006;13
6678;ro0668;30/11/2022;sh0006;15
6679;ro0668;30/11/2022;sh0006;17
6680;ro0668;30/11/2022;sh0006;19
6681;ro0669;1/12/2022;sh0007;2
6682;ro0669;1/12/2022;sh0007;4
6683;ro0669;1/12/2022;sh0007;6
6684;ro0669;1/12/2022;sh0007;8
6685;ro0669;1/12/2022;sh0007;10
6686;ro0669;1/12/2022;sh0007;12
6687;ro0669;1/12/2022;sh0007;14
6688;ro0669;1/12/2022;sh0007;16
6689;ro0669;1/12/2022;sh0007;18
6690;ro0669;1/12/2022;sh0007;19
6691;ro0670;1/12/2022;sh0008;1
6692;ro0670;1/12/2022;sh0008;3
6693;ro0670;1/12/2022;sh0008;5
6694;ro0670;1/12/2022;sh0008;7
6695;ro0670;1/12/2022;sh0008;9
6696;ro0670;1/12/2022;sh0008;11
6697;ro0670;1/12/2022;sh0008;13
6698;ro0670;1/12/2022;sh0008;15
6699;ro0670;1/12/2022;sh0008;17
6700;ro0670;1/12/2022;sh0008;19
6701;ro0671;2/12/2022;sh0009;2
6702;ro0671;2/12/2022;sh0009;4
6703;ro0671;2/12/2022;sh0009;6
6704;ro0671;2/12/2022;sh0009;8
6705;ro0671;2/12/2022;sh0009;10
6706;ro0671;2/12/2022;sh0009;12
6707;ro0671;2/12/2022;sh0009;14
6708;ro0671;2/12/2022;sh0009;16
6709;ro0671;2/12/2022;sh0009;18
6710;ro0671;2/12/2022;sh0009;19
6711;ro0672;2/12/2022;sh0010;1
6712;ro0672;2/12/2022;sh0010;3
6713;ro0672;2/12/2022;sh0010;5
6714;ro0672;2/12/2022;sh0010;7
6715;ro0672;2/12/2022;sh0010;9
6716;ro0672;2/12/2022;sh0010;11
6717;ro0672;2/12/2022;sh0010;13
6718;ro0672;2/12/2022;sh0010;15
6719;ro0672;2/12/2022;sh0010;17
6720;ro0672;2/12/2022;sh0010;19
6721;ro0673;3/12/2022;sh0011;2
6722;ro0673;3/12/2022;sh0011;4
6723;ro0673;3/12/2022;sh0011;6
6724;ro0673;3/12/2022;sh0011;8
6725;ro0673;3/12/2022;sh0011;10
6726;ro0673;3/12/2022;sh0011;12
6727;ro0673;3/12/2022;sh0011;14
6728;ro0673;3/12/2022;sh0011;16
6729;ro0673;3/12/2022;sh0011;18
6730;ro0673;3/12/2022;sh0011;19
6731;ro0674;3/12/2022;sh0012;1
6732;ro0674;3/12/2022;sh0012;3
6733;ro0674;3/12/2022;sh0012;5
6734;ro0674;3/12/2022;sh0012;7
6735;ro0674;3/12/2022;sh0012;9
6736;ro0674;3/12/2022;sh0012;11
6737;ro0674;3/12/2022;sh0012;13
6738;ro0674;3/12/2022;sh0012;15
6739;ro0674;3/12/2022;sh0012;17
6740;ro0674;3/12/2022;sh0012;19
6741;ro0675;4/12/2022;sh0013;2
6742;ro0675;4/12/2022;sh0013;4
6743;ro0675;4/12/2022;sh0013;6
6744;ro0675;4/12/2022;sh0013;8
6745;ro0675;4/12/2022;sh0013;10
6746;ro0675;4/12/2022;sh0013;12
6747;ro0675;4/12/2022;sh0013;14
6748;ro0675;4/12/2022;sh0013;16
6749;ro0675;4/12/2022;sh0013;18
6750;ro0675;4/12/2022;sh0013;19
6751;ro0676;4/12/2022;sh0014;1
6752;ro0676;4/12/2022;sh0014;3
6753;ro0676;4/12/2022;sh0014;5
6754;ro0676;4/12/2022;sh0014;7
6755;ro0676;4/12/2022;sh0014;9
6756;ro0676;4/12/2022;sh0014;11
6757;ro0676;4/12/2022;sh0014;13
6758;ro0676;4/12/2022;sh0014;15
6759;ro0676;4/12/2022;sh0014;17
6760;ro0676;4/12/2022;sh0014;19
6761;ro0677;5/12/2022;sh0001;2
6762;ro0677;5/12/2022;sh0001;4
6763;ro0677;5/12/2022;sh0001;6
6764;ro0677;5/12/2022;sh0001;8
6765;ro0677;5/12/2022;sh0001;10
6766;ro0677;5/12/2022;sh0001;12
6767;ro0677;5/12/2022;sh0001;14
6768;ro0677;5/12/2022;sh0001;16
6769;ro0677;5/12/2022;sh0001;18
6770;ro0677;5/12/2022;sh0001;19
6771;ro0678;5/12/2022;sh0002;1
6772;ro0678;5/12/2022;sh0002;3
6773;ro0678;5/12/2022;sh0002;5
6774;ro0678;5/12/2022;sh0002;7
6775;ro0678;5/12/2022;sh0002;9
6776;ro0678;5/12/2022;sh0002;11
6777;ro0678;5/12/2022;sh0002;13
6778;ro0678;5/12/2022;sh0002;15
6779;ro0678;5/12/2022;sh0002;17
6780;ro0678;5/12/2022;sh0002;19
6781;ro0679;6/12/2022;sh0003;2
6782;ro0679;6/12/2022;sh0003;4
6783;ro0679;6/12/2022;sh0003;6
6784;ro0679;6/12/2022;sh0003;8
6785;ro0679;6/12/2022;sh0003;10
6786;ro0679;6/12/2022;sh0003;12
6787;ro0679;6/12/2022;sh0003;14
6788;ro0679;6/12/2022;sh0003;16
6789;ro0679;6/12/2022;sh0003;18
6790;ro0679;6/12/2022;sh0003;19
6791;ro0680;6/12/2022;sh0004;1
6792;ro0680;6/12/2022;sh0004;3
6793;ro0680;6/12/2022;sh0004;5
6794;ro0680;6/12/2022;sh0004;7
6795;ro0680;6/12/2022;sh0004;9
6796;ro0680;6/12/2022;sh0004;11
6797;ro0680;6/12/2022;sh0004;13
6798;ro0680;6/12/2022;sh0004;15
6799;ro0680;6/12/2022;sh0004;17
6800;ro0680;6/12/2022;sh0004;19
6801;ro0681;7/12/2022;sh0005;2
6802;ro0681;7/12/2022;sh0005;4
6803;ro0681;7/12/2022;sh0005;6
